state,district,city_or_zone,offence,fine_amount,fine_range_min,fine_range_max,mv_act_section,vehicle_type,enforcement_type,source_url,source_type,last_verified_date
Tamil Nadu,Tiruchirappalli,Woraiyur,Loud/illegal horn,1000,500,1000,190(2)/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Woraiyur,Obstructing emergency vehicle,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Woraiyur,Illegal automobile race (1st),5000,5000,5000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Woraiyur,Illegal automobile race (repeat),10000,10000,10000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Woraiyur,Minor driving (guardian liable),25000,25000,25000,199A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Woraiyur,Overloading of goods vehicle,20000,2000,20000,194(1),HMV/Truck,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Woraiyur,No reflector/light on vehicle,500,500,500,177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Woraiyur,Not giving way to ambulance,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,No helmet,1000,1000,1000,129/177,Two-wheeler,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Signal jumping,1000,1000,1000,119/177,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Overspeeding (LMV),1000,1000,2000,183,LMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Overspeeding (MMV),2000,2000,2000,183,MMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Driving without licence,5000,5000,5000,181,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,No insurance,2000,2000,2000,196,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Drunk driving (1st offence),10000,10000,10000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Drunk driving (repeat offence),15000,15000,15000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,No seat belt,1000,1000,1000,194B,LMV,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Using mobile while driving (1st),1000,1000,1000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Using mobile while driving (repeat),10000,10000,10000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Wrong parking,500,500,1500,122/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Triple riding,1000,1000,1000,128/177,Two-wheeler,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,No PUC certificate,10000,1000,10000,190(2),All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Rash driving (1st offence),1000,1000,5000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Rash driving (repeat offence),10000,5000,10000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Driving without registration,5000,2000,5000,192,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Overloading passengers,1000,1000,2000,194A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Loud/illegal horn,1000,500,1000,190(2)/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Obstructing emergency vehicle,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Illegal automobile race (1st),5000,5000,5000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Illegal automobile race (repeat),10000,10000,10000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Minor driving (guardian liable),25000,25000,25000,199A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Overloading of goods vehicle,20000,2000,20000,194(1),HMV/Truck,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,No reflector/light on vehicle,500,500,500,177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Palpannai,Not giving way to ambulance,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,No helmet,1000,1000,1000,129/177,Two-wheeler,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Signal jumping,1000,1000,1000,119/177,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Overspeeding (LMV),1000,1000,2000,183,LMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Overspeeding (MMV),2000,2000,2000,183,MMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Driving without licence,5000,5000,5000,181,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,No insurance,2000,2000,2000,196,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Drunk driving (1st offence),10000,10000,10000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Drunk driving (repeat offence),15000,15000,15000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,No seat belt,1000,1000,1000,194B,LMV,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Using mobile while driving (1st),1000,1000,1000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Using mobile while driving (repeat),10000,10000,10000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Wrong parking,500,500,1500,122/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Triple riding,1000,1000,1000,128/177,Two-wheeler,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,No PUC certificate,10000,1000,10000,190(2),All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Rash driving (1st offence),1000,1000,5000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Rash driving (repeat offence),10000,5000,10000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Driving without registration,5000,2000,5000,192,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Overloading passengers,1000,1000,2000,194A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Loud/illegal horn,1000,500,1000,190(2)/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Obstructing emergency vehicle,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Illegal automobile race (1st),5000,5000,5000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Illegal automobile race (repeat),10000,10000,10000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Minor driving (guardian liable),25000,25000,25000,199A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Overloading of goods vehicle,20000,2000,20000,194(1),HMV/Truck,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,No reflector/light on vehicle,500,500,500,177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Kallakudi,Not giving way to ambulance,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,No helmet,1000,1000,1000,129/177,Two-wheeler,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Signal jumping,1000,1000,1000,119/177,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Overspeeding (LMV),1000,1000,2000,183,LMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Overspeeding (MMV),2000,2000,2000,183,MMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Driving without licence,5000,5000,5000,181,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,No insurance,2000,2000,2000,196,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Drunk driving (1st offence),10000,10000,10000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Drunk driving (repeat offence),15000,15000,15000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,No seat belt,1000,1000,1000,194B,LMV,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Using mobile while driving (1st),1000,1000,1000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Using mobile while driving (repeat),10000,10000,10000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Wrong parking,500,500,1500,122/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Triple riding,1000,1000,1000,128/177,Two-wheeler,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,No PUC certificate,10000,1000,10000,190(2),All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Rash driving (1st offence),1000,1000,5000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Rash driving (repeat offence),10000,5000,10000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Driving without registration,5000,2000,5000,192,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Overloading passengers,1000,1000,2000,194A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Loud/illegal horn,1000,500,1000,190(2)/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Obstructing emergency vehicle,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Illegal automobile race (1st),5000,5000,5000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Illegal automobile race (repeat),10000,10000,10000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Minor driving (guardian liable),25000,25000,25000,199A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Overloading of goods vehicle,20000,2000,20000,194(1),HMV/Truck,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,No reflector/light on vehicle,500,500,500,177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tiruchirappalli,Thathaiyangarpet,Not giving way to ambulance,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,No helmet,1000,1000,1000,129/177,Two-wheeler,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Signal jumping,1000,1000,1000,119/177,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Overspeeding (LMV),1000,1000,2000,183,LMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Overspeeding (MMV),2000,2000,2000,183,MMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Driving without licence,5000,5000,5000,181,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,No insurance,2000,2000,2000,196,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Drunk driving (1st offence),10000,10000,10000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Drunk driving (repeat offence),15000,15000,15000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,No seat belt,1000,1000,1000,194B,LMV,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Using mobile while driving (1st),1000,1000,1000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Using mobile while driving (repeat),10000,10000,10000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Wrong parking,500,500,1500,122/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Triple riding,1000,1000,1000,128/177,Two-wheeler,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,No PUC certificate,10000,1000,10000,190(2),All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Rash driving (1st offence),1000,1000,5000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Rash driving (repeat offence),10000,5000,10000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Driving without registration,5000,2000,5000,192,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Overloading passengers,1000,1000,2000,194A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Loud/illegal horn,1000,500,1000,190(2)/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Obstructing emergency vehicle,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Illegal automobile race (1st),5000,5000,5000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Illegal automobile race (repeat),10000,10000,10000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Minor driving (guardian liable),25000,25000,25000,199A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Overloading of goods vehicle,20000,2000,20000,194(1),HMV/Truck,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,No reflector/light on vehicle,500,500,500,177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Ambasamudram,Not giving way to ambulance,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,No helmet,1000,1000,1000,129/177,Two-wheeler,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Signal jumping,1000,1000,1000,119/177,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Overspeeding (LMV),1000,1000,2000,183,LMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Overspeeding (MMV),2000,2000,2000,183,MMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Driving without licence,5000,5000,5000,181,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,No insurance,2000,2000,2000,196,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Drunk driving (1st offence),10000,10000,10000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Drunk driving (repeat offence),15000,15000,15000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,No seat belt,1000,1000,1000,194B,LMV,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Using mobile while driving (1st),1000,1000,1000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Using mobile while driving (repeat),10000,10000,10000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Wrong parking,500,500,1500,122/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Triple riding,1000,1000,1000,128/177,Two-wheeler,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,No PUC certificate,10000,1000,10000,190(2),All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Rash driving (1st offence),1000,1000,5000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Rash driving (repeat offence),10000,5000,10000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Driving without registration,5000,2000,5000,192,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Overloading passengers,1000,1000,2000,194A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Loud/illegal horn,1000,500,1000,190(2)/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Obstructing emergency vehicle,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Illegal automobile race (1st),5000,5000,5000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Illegal automobile race (repeat),10000,10000,10000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Minor driving (guardian liable),25000,25000,25000,199A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Overloading of goods vehicle,20000,2000,20000,194(1),HMV/Truck,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,No reflector/light on vehicle,500,500,500,177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Cheranmahadevi,Not giving way to ambulance,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,No helmet,1000,1000,1000,129/177,Two-wheeler,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Signal jumping,1000,1000,1000,119/177,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Overspeeding (LMV),1000,1000,2000,183,LMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Overspeeding (MMV),2000,2000,2000,183,MMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Driving without licence,5000,5000,5000,181,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,No insurance,2000,2000,2000,196,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Drunk driving (1st offence),10000,10000,10000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Drunk driving (repeat offence),15000,15000,15000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,No seat belt,1000,1000,1000,194B,LMV,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Using mobile while driving (1st),1000,1000,1000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Using mobile while driving (repeat),10000,10000,10000,184,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Wrong parking,500,500,1500,122/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Triple riding,1000,1000,1000,128/177,Two-wheeler,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,No PUC certificate,10000,1000,10000,190(2),All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Rash driving (1st offence),1000,1000,5000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Rash driving (repeat offence),10000,5000,10000,184,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Driving without registration,5000,2000,5000,192,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Overloading passengers,1000,1000,2000,194A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Loud/illegal horn,1000,500,1000,190(2)/177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Obstructing emergency vehicle,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Illegal automobile race (1st),5000,5000,5000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Illegal automobile race (repeat),10000,10000,10000,189,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Minor driving (guardian liable),25000,25000,25000,199A,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Overloading of goods vehicle,20000,2000,20000,194(1),HMV/Truck,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,No reflector/light on vehicle,500,500,500,177,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Manur,Not giving way to ambulance,10000,10000,10000,194E,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Nanguneri,No helmet,1000,1000,1000,129/177,Two-wheeler,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Nanguneri,Signal jumping,1000,1000,1000,119/177,All vehicles,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Nanguneri,Overspeeding (LMV),1000,1000,2000,183,LMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Nanguneri,Overspeeding (MMV),2000,2000,2000,183,MMV,AI camera + patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Nanguneri,Driving without licence,5000,5000,5000,181,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Nanguneri,No insurance,2000,2000,2000,196,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
Tamil Nadu,Tirunelveli,Nanguneri,Drunk driving (1st offence),10000,10000,10000,185,All vehicles,Patrol,https://tnpolice.gov.in,official,2026-05-24
